job_id,title,company,location,date,source,role_guess,role_label,description_clean
greenhouse:datadog:6572400,Strategic Account Executive (Iberia),Datadog,"Madrid, Spain",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency &nbsp; Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs. &nbsp; Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. &nbsp; Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program &nbsp; Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. &nbsp; #LI-Hybrid About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:7442122,Strategic Account Executive (Hong Kong Market),Datadog,"Singapore, Singapore",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) with insurance and traditional conglomerates in the Hong Kong market Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs. Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. #LI-Hybrid About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:7155359,Strategic Account Executive (FED),Datadog,"District of Columbia, USA, Remote; Maryland, USA, Remote; Virginia, USA, Remote",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Federal sales team works with a best-of-breed product that solves real problems for our customers. Sellers follow a well-defined methodology that helps them identify the customer’s unique needs and clearly convey the value of the Datadog product. Whether you’re looking to learn from the best or be the best, the Datadog sales team is dedicated to furthering personal development and team success. We are searching for an experienced Federal, Civilian Sales Executive that has a real passion for technology and can deliver on bold revenue targets. As we continue to enter into bigger markets, and formalize our support for the Public Sector enterprise segment, this division within Datadog will blaze the path for organizational growth. This is a lucrative opportunity to break into new Civilian Agencies within a rich territory, as well work with accounts who are in a hybrid state and transitioning to the cloud. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs. Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. #LI-Remote Datadog offers a competitive salary and equity package, and may include variable compensation. Actual compensation is based on factors such as the candidate's skills, qualifications, and experience. In addition, Datadog offers a wide range of best in class, comprehensive and inclusive employee benefits for this role including healthcare, dental, parental planning, and mental health benefits, a 401(k) plan and match, paid time off, fitness reimbursements, and a discounted employee stock purchase plan. The reasonably estimated yearly salary for this role at Datadog is: $135,000 &mdash; $150,000 USD About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:5511968,Strategic Account Executive (DACH),Datadog,"Germany, Remote",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. &nbsp; What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency &nbsp; Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs. &nbsp; Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. &nbsp; Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program &nbsp; Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog &nbsp; &nbsp; #LI-AK2 #LI-Remote This is a remote position #LI-Remote About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:7131404,Strategic Account Executive,Datadog,"Chile, Remote",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. #LI-Remote About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:7131495,Strategic Account Executive,Datadog,"Washington, USA, Remote",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. #LI-Remote Datadog offers a competitive salary and equity package, and may include variable compensation. Actual compensation is based on factors such as the candidate's skills, qualifications, and experience. In addition, Datadog offers a wide range of best in class, comprehensive and inclusive employee benefits for this role including healthcare, dental, parental planning, and mental health benefits, a 401(k) plan and match, paid time off, fitness reimbursements, and a discounted employee stock purchase plan. The reasonably estimated yearly salary for this role at Datadog is: $135,000 &mdash; $150,000 USD About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:5496357,Strategic Account Executive,Datadog,"Tokyo, Japan",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Our Strategic Account Executives target and close new business with Datadog’s largest, most strategic customers and prospects. In this role you’ll be focused on uncovering the pain points organizations face as they operate in or migrate to a cloud environment at scale as well as delivering the appropriate Datadog solution. At Datadog, we place value in our office culture - the relationships and collaboration it builds and the creativity it brings to the table. We operate as a hybrid workplace to ensure our Datadogs can create a work-life harmony that best fits them. What You’ll Do: Prospect into large Fortune 1000 companies while running an efficient sales process Maintain, build and own specific relationship maps for your territory including existing relationships and aspirational contacts Develop a deep comprehension of customer's business Negotiate favorable pricing and business terms with large commercial enterprises by selling value and ROI Handle existing customer expectations while expanding reach and depth into assigned territory Demonstrate resourcefulness when faced with challenges that defy easy solution Have intuitive sense of necessary steps to close business and gain customer validation Identify robust set of business drivers behind all opportunities Ensure high forecasting accuracy and consistency Who You Are:&nbsp; Someone with 5+ years closing experience (mix of field selling within mid-market and enterprise) Driven and have met/exceeded direct sales goals of 1M+ and operated with an average deal size of $100k+ Able to demonstrate methodology to prospect and build pipeline on your own Experienced in working for an innovative tech company (SaaS, IT infrastructure or similar preferred) Experienced in selling into large Fortune 1000 companies with the ability to win new logos Role requires regular travel to client sites, within your area and other regions, using various modes of transportation (car, train, air), depending on business needs. Datadog values people from all walks of life. We understand not everyone will meet all the above qualifications on day one. That's okay. If you’re passionate about technology and want to grow your skills, we encourage you to apply. Benefits and Growth:&nbsp; High income earning opportunities based on self performance New hire stock equity (RSU) and employee stock purchase plan (ESPP) Continuous professional development, product training, and career pathing&nbsp; Sales training in MEDDIC and Command of the Message&nbsp; Intra-departmental mentor and buddy program for in-house networking&nbsp; An inclusive company culture, opportunity to join our Community Guilds Generous and competitive medical benefits package Retirement savings match Pet adoption and insurance program Benefits and Growth listed above may vary based on the country of your employment and the nature of your employment with Datadog. ##LI-KO1 #LI-Hybrid About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
greenhouse:datadog:6016967,Strategic Account Executive,Datadog,"Tokyo, Japan",2026-03-02T15:10:18-05:00,greenhouse,DevOps,,"Datadogのストラテジック・アカウント・エグゼクティブは、Datadogの事業戦略において重要な鍵を握る大手エンタープライズ・クライアントをターゲットに、新規顧客の開拓と長期的な利用拡大を担います。このポジションでは、大規模なクラウド環境での運用における困難や、クラウド環境への移行時にクライアントが直面する課題を明らかにし、最適なDatadogソリューションを提供できるよう注力します。 Datadogでは、オフィスカルチャーによって築かれる人間関係やコラボレーション、そこからもたらされる創造性を大切にしています。私たちは、従業員それぞれに合ったワーク・ライフ・ハーモニーを実現できるよう、ハイブリッド・ワークプレイスとして運営しています。 業務内容： 効率的な営業プロセスを運用し、フォーチュン1000に名を連ねる大手企業を開拓する 担当領域において、すでに関係性を有するコンタクトとこれから開拓したいコンタクトを含め、具体的なリレーションシップマップを構築し、責任を持って維持していく 担当顧客のビジネスを深く理解する Datadogとのビジネスで得られる価値とROIを売り込むことによって、大手企業と有利な価格設定と取引条件を交渉する 既存顧客の期待に応えつつ、担当領域を拡大させていく 簡単には解決できない課題に直面したときには、臨機応変さを発揮する ビジネスを成立させ、担当顧客からの信頼と評価を得るために必要なステップを直感的に理解している すべてのビジネスチャンスの背景にあるビジネスドライバーを特定する フォーキャスティングにおける高い正確性と一貫性を保つ 募集要項：&nbsp; 中堅〜大手企業を担当したフィールドセールスとしてのクロージング経験が5年以上ある 目標達成への高い意欲と、直販での平均10万ドル以上の取引額での営業と、100万ドル以上の売上目標の達成経験 自ら見込顧客を開拓し、パイプラインを構築するためのメソッドを実行することができる 革新的なテクノロジーを有する企業での勤務経験（SaaS、Cloud、インフラストラクチャーまたは類似の領域が望ましい） フォーチュン1000社に名を連ねる大手企業への営業経験があり、新規顧客（ロゴ）を獲得できる能力 Datadogは、さまざまな立場の人々を大切にしています。誰もが初日から上記の資格をすべて満たすわけではないことは理解しています。それでも構いません。テクノロジーに情熱を持ち、スキルを伸ばしたいと思っている方は、ぜひご応募ください。 福利厚生と成長機会：&nbsp; 個々のパフォーマンスと成果に基づく豊かな報酬体系 新入社員への株式付与（RSU / 譲渡制限付株式ユニット）および従業員株式購入制度（ESPP） プレジデント・クラブへの参加機会 継続的な専門能力開発、製品トレーニング、キャリアパスの提供&nbsp; MEDDICとCommand of Messageに関する丁寧な営業研修&nbsp; 社内ネットワーク構築のためのメンターおよびバディ・プログラム&nbsp; インクルーシブな企業文化、コミュニティ・ギルドへの参加機会 幅広く手厚い医療関連の福利厚生制度 企業型確定拠出年金（401K） ペットの養子縁組と保険プログラム 上記の内容は、就業する国やDatadogでの雇用内容によって異なる場合があります。 世界中のすべての候補者様にご理解頂けるよう、応募情報に関する項目は一部、英語のままで記載されています。全ての求人情報を英語でご確認されたい場合は、 こちら をご覧ください。 ##LI-KO1 #LI-Hybrid About Datadog:&nbsp; Datadog (NASDAQ: DDOG) is a global SaaS business, delivering a rare combination of growth and profitability. We are on a mission to break down silos and solve complexity in the cloud age by enabling digital transformation, cloud migration, and infrastructure monitoring of our customers’ entire technology stacks. Built by engineers, for engineers, Datadog is used by organizations of all sizes across a wide range of industries. Together, we champion professional development, diversity of thought, innovation, and work excellence to empower continuous growth. Join the pack and become part of a collaborative, pragmatic, and thoughtful people-first community where we solve tough problems, take smart risks, and celebrate one another. Learn more about #DatadogLife on Instagram , LinkedIn, and Datadog Learning Center. Equal Opportunity at Datadog: Datadog is proud to offer equal employment opportunity to everyone regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, veteran status, and other characteristics protected by law. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. Here are our Candidate Legal Notices for your reference.&nbsp; Datadog endeavors to make our Careers Page accessible to all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please complete this form . This form is for accommodation requests only and cannot be used to inquire about the status of applications.&nbsp; Privacy and AI Guidelines: Any information you submit to Datadog as part of your application will be processed in accordance with Datadog’s&nbsp; Applicant and Candidate Privacy Notice . For information on our AI policy, please visit Interviewing at Datadog AI Guidelines ."
